,EMPRESA,BARRA TRANSFERENCIA,CODIGO,ENTREGA/RETIRO,CENTRAL/CLIENTE
2191,INLAND ENERGY SAC,SANTA ROSA 220,CB00270INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2192,INLAND ENERGY SAC,SANTA ROSA 220,CB00269INL,Retiro,COMPAÑIA PERUANA DE RADIODIFUSION S.A.
2193,ENGIE,SAN JUAN 220,CB00493ENG,Retiro,TECNOLOGICA DE ALIMENTOS
2194,CELEPSA,CANTERA 220,CB00166CLP,Retiro,ELECTRO DUNAS
2195,CELEPSA,PIURA OESTE 220,CB00167CLP,Retiro,ELECTRO DUNAS
2196,ATRIA ENERGIA S.A.C.,HUALLANCA 138,CB00532HSR,Retiro,GREENEX S.A.C.
2197,ATRIA ENERGIA S.A.C.,OROYA NUEVA 50,CB00534HSR,Retiro,MINERA PERU SOL S.A.C.
2198,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00533HSR,Retiro,LADRILLERAS UNIDAS S A
2199,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00531HSR,Retiro,CRIADOR EL GUAMITO S.A.C.
2200,ENGIE,INDUSTRIALES 220,CB00494ENG,Retiro,ENEL DISTRIBUCION PERU
2201,ELECTROPERU,INDEPENDENCIA 220,CB00163ELP,Retiro,EGASA
2202,EGASA,ZORRITOS 220,CB00070EGA,Retiro,ELECTROPERU
2203,FENIX POWER PERÚ,CHAVARRIA 220,CB00236FPP,Retiro,OCEANO SEAFOOD S.A.
2204,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00446KLL,Retiro,INDUSTRIA ATUNERA S.A.C.
2205,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00441KLL,Retiro,CAMPOSOL S.A.
2206,KALLPA GENERACION S.A.,ZORRITOS 220,CB00445KLL,Retiro,CORPORACION REFRIGERADOS INY SA
2207,KALLPA GENERACION S.A.,AZANGARO 138,CB00444KLL,Retiro,CORI PUNO
2208,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00443KLL,Retiro,COOPERATIVA AGRARIA NORANDINO LTDA.
2209,KALLPA GENERACION S.A.,VENTANILLA 220,CB00442KLL,Retiro,CLARIANT (PERU) SA
2210,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00379EPE,Retiro,ESTILOS S.R.L.
2211,ENGIE,SANTA ROSA 220,CB00495ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2212,ENGIE,VENTANILLA 220,CB00496ENG,Retiro,INTRADEVCO INDUSTRIAL S.A.
2213,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00541HSR,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2214,ATRIA ENERGIA S.A.C.,MARCONA 220,CB00535HSR,Retiro,AGROMIN LA BONITA SAC
2215,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00545HSR,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2216,ATRIA ENERGIA S.A.C.,CAJAMARQUILLA 220,CB00536HSR,Retiro,ARTESANIA LANERA ANDINA S A
2217,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00538HSR,Retiro,CP PROYECTOS SAC
2218,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00539HSR,Retiro,ESTACION DE SERVICIOS GIO S.A.C.
2219,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00540HSR,Retiro,ESTACION DE SERVICIOS SAN JUANITO S.A.C.
2220,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00546HSR,Retiro,SOCIEDAD AGRICOLA ARONA S.A.
2221,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00537HSR,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2222,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00544HSR,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2223,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00543HSR,Retiro,JUNTA DE PROPIETARIOS AVENIDA MANUEL OLGUIN
2224,CELEPSA,SAN JUAN 220,CB00168CLP,Retiro,VIETTEL PERU S.A.C.
2225,ENEL GENERACION PERU S.A.A.,YAUPI138,CB00380EPE,Retiro,AGRONEGOCIOS LA GRAMA S.A.C.
2226,ENEL GENERACION PERU S.A.A.,PIURA OESTE 220,CB00381EPE,Retiro,SOCIEDAD AGRICOLA SATURNO SA
2227,INLAND ENERGY SAC,SANTA ROSA 220,CB00283INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2228,INLAND ENERGY SAC,SANTA ROSA 220,CB00284INL,Retiro,GASOCENTRO & AUTOSERVICIOS REAL S.A.C.
2229,ENGIE,TALARA 220,CB00498ENG,Retiro,PETROPERU
2230,ENGIE,SAN JUAN 220,CB00497ENG,Retiro,PETROPERU
2231,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00244ADP,Retiro,PRECOTEX
2232,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00239ADP,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2233,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00237ADP,Retiro,GALLOS MARMOLERIA SA
2234,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00242ADP,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2235,ANDEAN POWER S.A.C.,SAN JUAN 220,CB00240ADP,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2236,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00243ADP,Retiro,MARINASOL S.A.
2237,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00235ADP,Retiro,CAMPOSOL S.A.
2238,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00246ADP,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2239,ANDEAN POWER S.A.C.,MARCONA 220,CB00236ADP,Retiro,CUANTICA MINING SOCIEDAD ANÓNIMA CERRADA
2240,ANDEAN POWER S.A.C.,INDEPENDENCIA 220,CB00241ADP,Retiro,ITALICA SOCIETA MINERARIA DEL PERU S.A.C.
2241,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00247ADP,Retiro,SUR COLOR STAR S.A.
2242,ANDEAN POWER S.A.C.,SANTA ROSA 220,CB00249ADP,Retiro,TOPY TOP S A
2243,ANDEAN POWER S.A.C.,MOLLENDO 138,CB00245ADP,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2244,ANDEAN POWER S.A.C.,ICA 220,CB00234ADP,Retiro,AGRICOLA LA VENTA S.A.
2245,ANDEAN POWER S.A.C.,HUALLANCA 138,CB00238ADP,Retiro,GREENEX S.A.C.
2246,ENGIE,SAN JUAN 220,CB00499ENG,Retiro,INTERMEDIUM S.A.C.
2247,KALLPA GENERACION S.A.,PARAMONGA NUEVA 220,CL00145KLL,Retiro,CARTONES DEL PACIFICO S.A.C.
2248,KALLPA GENERACION S.A.,ZORRITOS 220,CB00500KLL,Retiro,LANGOSTINERA LA BOCANA SA
2249,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00521KLL,Retiro,PRECOTEX
2250,KALLPA GENERACION S.A.,ICA 220,CB00502KLL,Retiro,AGRO EXPORT M.G.P. S.A.
2251,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00516KLL,Retiro,MOLIROJAS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LI
2252,KALLPA GENERACION S.A.,ICA 220,CB00509KLL,Retiro,EXPRESS JEAN'S C & O S.A.
2253,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00517KLL,Retiro,ORIUNDO AGRO S.A.C.
2254,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00511KLL,Retiro,IMPORT & EXPORT FUNDO VALDEZ E.I.R.L.
2255,KALLPA GENERACION S.A.,ICA 220,CB00518KLL,Retiro,PEAK QUALITY DEL PERU S.A.
2256,KALLPA GENERACION S.A.,CHICLAYO 220,CB00520KLL,Retiro,PILADORA DOÑA CARMELA SAC
2257,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00513KLL,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2258,KALLPA GENERACION S.A.,CHIMBOTE1 138,CB00519KLL,Retiro,PESQUERA OP7 & BELL S.A.C. / OP7 & BELL S.A.C.
2259,KALLPA GENERACION S.A.,ZORRITOS 220,CB00501KLL,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2260,KALLPA GENERACION S.A.,ASIA 220,CB00504KLL,Retiro,CERSUR S.A.
2261,KALLPA GENERACION S.A.,ZORRITOS 220,CB00505KLL,Retiro,COMISION DE USUARIOS BRUJAS ALTA
2262,KALLPA GENERACION S.A.,INDEPENDENCIA 220,CB00514KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2263,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00523KLL,Retiro,SUR COLOR STAR S.A.
2264,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00524KLL,Retiro,TOPY TOP S A
2265,KALLPA GENERACION S.A.,MOLLENDO 138,CB00522KLL,Retiro,PROCESADORA AGROINDUSTRIAL LA JOYA S.A.C.
2266,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00512KLL,Retiro,J.C.B. ESTRUCTURAS S.A.C.
2267,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00508KLL,Retiro,EL MODELADOR S A
2268,KALLPA GENERACION S.A.,REPARTICIÓN 138,CB00510KLL,Retiro,FABRICA DE HIELO SAN ANTONIO S.R.L.
2269,KALLPA GENERACION S.A.,SOCABAYA 220,CB00515KLL,Retiro,LADRILLERAS UNIDAS S A
2270,KALLPA GENERACION S.A.,SAN JUAN 220,CB00507KLL,Retiro,CONSORCIO GRANALLADO AZOLER S.A.C
2271,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00204STA,Retiro,PRECOTEX
2272,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00196STA,Retiro,AJEPER
2273,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00200STA,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2274,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00199STA,Retiro,GALLOS MARMOLERIA SA
2275,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PUCALLPA 60,CB00197STA,Retiro,AJEPER DEL ORIENTE S.A
2276,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00202STA,Retiro,JESHUA ADONAI S.A.C.
2277,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00203STA,Retiro,JUNTA DE PROPIETARIOS DEL CENTRO COMERCIAL CENTROLIMA
2278,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00201STA,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2279,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PIURA OESTE 220,CB00206STA,Retiro,SERMARSU SOCIEDAD ANONIMA CERRADA
2280,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00208STA,Retiro,SUR COLOR STAR S.A.
2281,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00210STA,Retiro,TOPY TOP S A
2282,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00205STA,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2283,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00556HSR,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2284,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00555HSR,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2285,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00549HSR,Retiro,PLASTICOS S-MAS E.I.R.L.
2286,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00554HSR,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2287,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00553HSR,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2288,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00551HSR,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2289,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00548HSR,Retiro,SANTA VERENA S.A.C.
2290,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00552HSR,Retiro,INVERSIONES LUMARCO SA
2291,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00557HSR,Retiro,3M PERU S A
2292,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00547HSR,Retiro,TERPEL PERU S.A.C.
2293,ATRIA ENERGIA S.A.C.,CHAVARRIA 220,CB00550HSR,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2294,KALLPA GENERACION S.A.,CHICLAYO 220,CB00449KLL,Retiro,ELECTRONORTE S.A.
2295,KALLPA GENERACION S.A.,ZORRITOS 220,CB00448KLL,Retiro,ELECTRONOROESTE S.A.
2296,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00447KLL,Retiro,ELECTRONOROESTE S.A.
2297,CELEPSA,CARAPONGO 220,CB00170CLP,Retiro,UNACEM S.A.A.
2298,ENGIE,ALTO PRADERAS 220kV,CB00500ENG,Retiro,ENEL DISTRIBUCION PERU
2299,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00219STA,Retiro,FIBRAS QUIMICAS INDUSTRIALES S A
2300,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00216STA,Retiro,ENERGIGAS S.A.C.
2301,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00212STA,Retiro,CARDSILPLAST S.A.C.
2302,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00224STA,Retiro,PROGRESO PERU S.A.C.
2303,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00211STA,Retiro,ARTE EXPRESS Y COMPAÑIA S.A.C.
2304,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00220STA,Retiro,INCA FASHION SAC
2305,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00215STA,Retiro,E & K ASOCIADOS S.A.C.
2306,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00222STA,Retiro,INMOBILIARIA AMERICAN GROUP
2307,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00214STA,Retiro,DISTRIBUCIONES QUINTANA S.A.C.
2308,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00213STA,Retiro,CP PROYECTOS SAC
2309,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00217STA,Retiro,ESTACION SANTA MARGHERITA SOCIEDAD ANONIMA CERRADA
2310,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00218STA,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2311,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00223STA,Retiro,INVERSIONES LUMARCO SA
2312,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00221STA,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2313,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SANTA ROSA 220,CB00225STA,Retiro,SANTA VERENA S.A.C.
2314,STATKRAFT S.A,SANTA ROSA 220,CB00236SKP,Retiro,CONFECCIONES LANCASTER S.A.
2315,ANDEAN POWER S.A.C.,MARCONA 220,CB00255ADP,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2316,ANDEAN POWER S.A.C.,PIURA OESTE 220,CB00262ADP,Retiro,SEPTEM TRADE S.A.
2317,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00263ADP,Retiro,THYSSENKRUPP INDUSTRIAL SOLUTIONS (PERU) S.A.
2318,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00251ADP,Retiro,ACUACULTURA TECNICA INTEGRADA DEL PERU S.A.C
2319,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00260ADP,Retiro,OVOPACK S.R.L.
2320,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00256ADP,Retiro,CLASIFICADORA DE LANAS MACEDO SAC.
2321,ANDEAN POWER S.A.C.,SOCABAYA 220,CB00254ADP,Retiro,CENTRO MAR S.A.
2322,ANDEAN POWER S.A.C.,ZORRITOS 220,CB00257ADP,Retiro,CRIADOR EL GUAMITO S.A.C.
2323,ANDEAN POWER S.A.C.,TRUJILLO 220,CB00258ADP,Retiro,GOLF Y COUNTRY CLUB DE TRUJILLO
2324,ANDEAN POWER S.A.C.,MARCONA 220,CB00252ADP,Retiro,AGROMIN LA BONITA SAC
2325,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00566HSR,Retiro,TERPEL PERU S.A.C.
2326,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00562HSR,Retiro,INDUSTRIA GRAFICA CIMAGRAF S.A.C.
2327,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00001CSO,Retiro,AGRICOLA CERRO PRIETO S.A.
2328,COLCA SOLAR S.A.C.,CHICLAYO 220,CB00002CSO,Retiro,CERAMICOS GALCA S.A.C.
2329,ATRIA ENERGIA S.A.C.,SOCABAYA 220,CB00558HSR,Retiro,ATHEGSUR PERU E.I.R.L.
2330,ATRIA ENERGIA S.A.C.,ZAPALLAL 220,CB00559HSR,Retiro,FABRIREX S.A.C.
2331,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00560HSR,Retiro,HANALEI S.A.C
2332,ATRIA ENERGIA S.A.C.,CHILCA REP 220,CB00561HSR,Retiro,INDUPARK S.A.C.
2333,ATRIA ENERGIA S.A.C.,ZORRITOS 220,CB00563HSR,Retiro,INDUSTRIA Y COMERCIALIZACION DE FRIO S.R.L.
2334,ATRIA ENERGIA S.A.C.,CHICLAYO 220,CB00564HSR,Retiro,LADRILLOS TYSON S.A.C.
2335,ATRIA ENERGIA S.A.C.,INDEPENDENCIA 220,CB00565HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2336,ENEL GENERACION PERU S.A.A.,CHAVARRIA 220,CB00382EPE,Retiro,VOESTALPINE HIGH PERFORMANCE METALS DEL PERU
2337,KALLPA GENERACION S.A.,TAMBO DE MORA 10,CB00525KLL,Retiro,LADRILLERA LA PIRAMIDE DEL SUR S.A.
2338,ATRIA ENERGIA S.A.C.,PARACAS 10,CB00567HSR,Retiro,SUMA INVERSIONES INMOBILIARIAS S.A.C.
2339,ENGIE,PIURA OESTE 220,CB00501ENG,Retiro,ENEL DISTRIBUCION PERU
2340,FENIX POWER PERÚ,SAN JUAN 220,CB00239FPP,Retiro,MEDIC SER S.A.C.
2341,FENIX POWER PERÚ,SAN JUAN 220,CB00240FPP,Retiro,ONCOCENTER PERU S.A.C.
2342,FENIX POWER PERÚ,CHAVARRIA 220,CB00238FPP,Retiro,COELVISAC
2343,ENEL GENERACION PERU S.A.A.,SANTA ROSA 220,CB00383EPE,Retiro,PODER PANADERO
2344,SAN GABAN,INDUSTRIALES 220,CB00088SGB,Retiro,CONFECCIONES TEXTIMAX S A
2345,SAN GABAN,INDUSTRIALES 220,CB00089SGB,Retiro,CONFECCIONES TEXTIMAX S A
2346,SAN GABAN,INDUSTRIALES 220,CB00090SGB,Retiro,CONFECCIONES TEXTIMAX S A
2347,EGASA,CHILINA 138,CB00071EGA,Retiro,UNIVERSIDAD CATOLICA SAN PABLO
2348,ATRIA ENERGIA S.A.C.,TRUJILLO 220,CB00578HSR,Retiro,MOLINO LUKASE S.R.L.
2349,ATRIA ENERGIA S.A.C.,CANTERA 220,CB00568HSR,Retiro,ALGOSEMI S.A.C
2350,ATRIA ENERGIA S.A.C.,INDUSTRIALES 220,CB00574HSR,Retiro,INMOBILIARIA TRIBOÑA S.A.C.
2351,ATRIA ENERGIA S.A.C.,ALTO PRADERAS 220kV,CB00573HSR,Retiro,HEAVEN PETROLEUM OPERATORS S.A.
2352,HUAURA POWER GROUP S.A.,SANTA ROSA 220,CB00167HPG,Retiro,K´FESO S.A.C.
2353,COLCA SOLAR S.A.C.,SANTA ROSA 220,CB00005CSO,Retiro,K´FESO S.A.C.
2354,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00577HSR,Retiro,LABORATORIOS SMA.SAC
2355,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00575HSR,Retiro,JUNTA DE PROPIETARIOS C.C.DE FABRICA
2356,ATRIA ENERGIA S.A.C.,SANTA ROSA 220,CB00572HSR,Retiro,GRUPO ISAMISA S.A.C.
2357,ATRIA ENERGIA S.A.C.,VENTANILLA 220,CB00570HSR,Retiro,CONDUCTORES METALICOS S.A.C.
2358,ATRIA ENERGIA S.A.C.,PLANICIE220,CB00576HSR,Retiro,KANAY S.A.C.
2359,ATRIA ENERGIA S.A.C.,LOMERA 220,CB00580HSR,Retiro,VERDEFLOR S.A.C.
2360,ATRIA ENERGIA S.A.C.,SAN JUAN 220,CB00569HSR,Retiro,BAC PETROL S.A.C
2361,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00579HSR,Retiro,OCEANO SEAFOOD S.A.
2362,KALLPA GENERACION S.A.,CHIMBOTE1 220,CB00555KLL,Retiro,HIDRANDINA
2363,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00556KLL,Retiro,ITICSA
2364,KALLPA GENERACION S.A.,SAN JUAN 220,CB00551KLL,Retiro,SURPACK S.A.
2365,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00538KLL,Retiro,FILTROS LYS S.A.
2366,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00553KLL,Retiro,TRANSFORMACIONES MULTIPLES S.A.C.
2367,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00530KLL,Retiro,AJEPER
2368,KALLPA GENERACION S.A.,SAN JUAN 220,CB00544KLL,Retiro,GRUPO KLAUS SOCIEDAD ANONIMA CERRADA
2369,KALLPA GENERACION S.A.,SAN JUAN 220,CB00540KLL,Retiro,GALLOS MARMOLERIA SA
2370,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00547KLL,Retiro,PLASTICOS BASICOS DE EXPORTACION S.A.C.
2371,KALLPA GENERACION S.A.,SAN JUAN 220,CB00532KLL,Retiro,CAMAL FRIGORIFICO LURIN SOCIEDAD ANONIMA CERRADA
2372,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00535KLL,Retiro,CORPORACION GRAFICA UNIVERSAL S.A.C.
2373,KALLPA GENERACION S.A.,PUCALLPA 60,CB00531KLL,Retiro,AJEPER DEL ORIENTE S.A
2374,KALLPA GENERACION S.A.,TRUJILLO 220,CB00542KLL,Retiro,GANDULES INC SAC
2375,KALLPA GENERACION S.A.,MARCONA 220,CB00534KLL,Retiro,CHALA ONE SOCIEDAD ANONIMA CERRADA - CHALA ONE S.A
2376,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00543KLL,Retiro,GLOBAL SALES SOLUTIONS LINE SL SUCURSAL EN PERU
2377,KALLPA GENERACION S.A.,VENTANILLA 220,CB00548KLL,Retiro,PROCESADORA COMERCIALIZAD MONTENEGRO SAC
2378,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00539KLL,Retiro,FLP DEL PERU SOCIEDAD ANONIMA CERRADA
2379,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00550KLL,Retiro,SEPTEM TRADE S.A.
2380,KALLPA GENERACION S.A.,SAN JUAN 220,CB00527KLL,Retiro,AGRICOLA LA CHACRA S.A.C.
2381,KALLPA GENERACION S.A.,CHICLAYO 220,CB00541KLL,Retiro,GANDULES INC SAC
2382,KALLPA GENERACION S.A.,ZORRITOS 220,CB00554KLL,Retiro,VIRAZON S A
2383,KALLPA GENERACION S.A.,TRUJILLO 220,CB00533KLL,Retiro,CAMPOSOL S.A.
2384,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00552KLL,Retiro,TECNOPRESS S.A.C.
2385,KALLPA GENERACION S.A.,CHILCA REP 220,CB00528KLL,Retiro,AGRO ALIMENTOS ANDINOS S.A.C.
2386,KALLPA GENERACION S.A.,CHAVARRIA 220,CB00546KLL,Retiro,METALES INGENIERIA Y CONSTRUCCION S.A.C.
2387,KALLPA GENERACION S.A.,CHILCA REP 220,CB00526KLL,Retiro,3M PERU S A
2388,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00549KLL,Retiro,SANTA VERENA S.A.C.
2389,KALLPA GENERACION S.A.,MARCONA 220,CB00529KLL,Retiro,AGROMIN LA BONITA SAC
2390,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00537KLL,Retiro,EXPORTADORA INDUSTRIAL TEXTIL TUMBES SAC
2391,KALLPA GENERACION S.A.,VENTANILLA 220,CB00536KLL,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2392,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00545KLL,Retiro,IND.CALZADOS VERCO Y ART.DEPORT. S.R.L.
2393,ATRIA ENERGIA S.A.C.,PIURA OESTE 220,CB00571HSR,Retiro,FRINOR S.A.C.
2394,KALLPA GENERACION S.A.,INDUSTRIALES 220,CB00557KLL,Retiro,AGROALTO S.A.C.
2395,KALLPA GENERACION S.A.,SANTA ROSA 220,CB00559KLL,Retiro,STROBBE HNOS SRL
2396,KALLPA GENERACION S.A.,PIURA OESTE 220,CB00558KLL,Retiro,FUNDO CHICLAYITO  S.A.C.
2397,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00233STA,Retiro,LAVANDERIA Y TINTORERIA DAJALL S.A.C.
2398,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,INDUSTRIALES 220,CB00235STA,Retiro,TERPEL PERU S.A.C.
2399,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,VENTANILLA 220,CB00227STA,Retiro,ESTACION DE SERVICIOS ESTEL SOCIEDAD ANONIMA CERRADA
2400,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,CHILCA REP 220,CB00226STA,Retiro,3M PERU S A
2401,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00234STA,Retiro,PLASTICOS FENIX EIRL
2402,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,SAN JUAN 220,CB00228STA,Retiro,ESTACION PACHACUTEC S.A.C
2403,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,ZAPALLAL 220,CB00229STA,Retiro,FABRIREX S.A.C.
2404,EMPRESA DE GENERACION ELECTRICA SANTA ANA S.A.C.,PLANICIE220,CB00230STA,Retiro,HANALEI S.A.C
